month,day,land_atmosphere,sea_atmosphere,precipitation,temperature,humidity,wind_speed,wind_direction,snow_falling,melted_snow,snow_depth
1,27,1003.3,1006.6,8,0.7,73,14,180,2,5,80
1,28,1013.7,1017.1,5.5,-4.3,71,8.4,292.5,7,1,79
1,29,1017.5,1020.8,0,-2.7,55,6.8,292.5,0,3,76
1,30,1005.6,1009,0,-3.2,71,9.3,315,1,3,73
1,31,1012.8,1016.2,8.5,-5,70,8.3,315,14,-13,86
2,1,1005.2,1008.5,3.5,-4.1,71,12.1,315,7,2,84
2,2,1003,1006.4,6,-7.7,65,9.7,292.5,8,-3,87
2,3,1008.8,1012.1,1,-4.6,61,7.5,315,0,1,86
2,4,1011.2,1014.5,0,-0.1,58,8.4,315,0,5,81
2,5,1008.8,1012.1,0,-0.4,59,4.7,157.5,0,4,77
2,6,999,1002.3,0,-0.8,63,8.1,315,0,2,75
2,7,1004.7,1008,2,-3.1,65,9.3,337.5,4,-3,78
2,8,1005.9,1009.2,1.5,-1.2,57,7.9,315,3,-2,80
2,9,1002.8,1006.1,0,-0.9,62,5.3,90,0,3,77
2,10,997,1000.2,0,-1.5,61,6.2,315,0,2,75
2,11,1000.5,1003.8,0,-1.7,71,8.8,315,0,1,74
2,12,1008.1,1011.4,2,1,82,9.1,315,3,-1,75
2,13,1016.2,1019.5,1,1,77,7.5,315,0,3,72
2,14,1017.8,1021.1,6,-0.2,82,6.5,315,7,-5,77
2,15,1017.4,1020.7,0,-0.6,65,4.6,270,0,1,76
2,16,1011.1,1014.4,0,2.5,70,9.4,157.5,0,3,73
2,17,1001.1,1004.4,5.5,0.8,74,8.7,315,8,0,73
2,18,1005.6,1009,1,-6,54,9.6,292.5,1,0,73
2,19,1007.8,1011.2,1,-4.9,61,8.1,315,2,1,72
2,20,1001.6,1004.9,3.5,-4.2,71,9.8,337.5,3,0,72
2,21,1009.9,1013.3,4.5,-4.6,66,11.9,337.5,5,-4,76
2,22,1016.3,1019.6,0,-1.8,59,4.8,135,0,1,75
2,23,997.6,1000.8,1.5,1,78,11.4,315,3,2,73
2,24,1002.9,1006.2,4.5,-1.7,63,12.4,315,6,-4,77
2,25,1007.8,1011.1,6,-1.8,73,7.7,315,13,-8,85
2,26,1014.7,1018.1,7,-5.1,71,7.5,337.5,15,-11,96
2,27,1024.2,1027.7,0,-5.2,63,3.8,157.5,0,4,92
2,28,1022.5,1025.8,0,-1,58,5,225,0,10,82
3,1,1015.7,1018.9,0.5,3.1,66,8.1,157.5,0,5,77
3,2,1006.6,1009.9,0,4.5,71,8.8,157.5,0,6,71
3,3,1003.7,1007,4,0.1,72,11.9,315,3,3,68
3,4,1009,1012.4,0,-2.6,51,7.5,292.5,0,0,68
3,5,1009.1,1012.4,0,-1.6,45,8.6,270,0,1,67
3,6,1002.4,1005.7,0,-1.5,56,4.9,0,1,1,66
3,7,995.2,998.4,2.5,-1,60,7.1,315,7,-6,72
3,8,995.1,998.4,0.5,-1.4,62,4.1,292.5,0,0,72
3,9,997,1000.2,0,-0.1,63,4.7,315,1,5,67
3,10,1004.3,1007.6,3.5,-0.3,75,6.8,315,6,-4,71
3,11,1016.7,1020,9,0.5,72,4.5,337.5,12,-12,83
3,12,1020.7,1024.1,0,0.1,60,5.4,0,0,13,70
3,13,1017.9,1021.3,0,0.8,62,5,135,0,2,68
3,14,1013.1,1016.4,0,1.2,61,6.8,157.5,0,3,65
3,15,1010.7,1014,0,0.6,68,10.4,315,0,1,64
3,16,1010.1,1013.4,0,2.1,68,10.4,337.5,1,2,62
3,17,1013.4,1016.7,2,2.6,64,7.6,315,1,0,62
3,18,1014.2,1017.5,0,2.8,57,8.7,337.5,0,3,59
3,19,1014.1,1017.4,0,3.5,55,8.7,337.5,0,4,55
3,20,1015.2,1018.5,0,4.5,46,7.6,315,0,4,51
3,21,1006,1009.3,0,3.8,58,8.7,157.5,0,5,46
3,22,1004.5,1007.8,0.5,2.7,67,9.2,315,1,2,44
3,23,1009.7,1013,19,0.1,82,10.2,315,21,-14,58
3,24,1010.9,1014.2,17,0.3,82,9.8,315,15,-13,71
3,25,1016,1019.3,1.5,2.1,73,8,337.5,1,8,63
3,26,1017.1,1020.4,0,2.9,54,3.5,337.5,0,9,54
3,27,1012.7,1015.9,0,3.4,54,5.9,337.5,0,5,49
3,28,1011.7,1014.9,0.5,2.6,70,7.9,315,0,3,46
3,29,1013.2,1016.4,0.5,4.8,62,9.3,247.5,0,2,44
3,30,1013.2,1016.5,14,2.1,82,5.6,157.5,3,2,42
3,31,1016.1,1019.4,0.5,2.2,64,9.2,315,0,0,42
4,1,1013.1,1016.3,0,2.3,61,4,157.5,0,5,37
4,2,1008.5,1011.8,0,3.7,61,5.4,112.5,0,5,32
4,3,1011.2,1014.5,0,6.2,56,5,157.5,0,3,29
4,4,1018.3,1021.5,0,6.5,70,3.8,0,0,4,25
4,5,1016.9,1020.2,0,8.8,56,6.7,157.5,0,6,19
4,6,1012,1015.2,1.5,11.4,56,8.2,112.5,0,8,11
4,7,1009,1012.2,0,8.1,66,12.8,180,0,11,0
4,8,1009.2,1012.4,0,5.5,57,14.6,157.5,0,0,0
4,9,1005,1008.2,0,6.5,47,10.2,315,0,0,0
4,10,1013.8,1017,0,6.6,43,9.5,315,0,0,0
4,11,1006.4,1009.6,1,6.9,57,14.9,157.5,0,0,0
4,12,996.5,999.7,4,3.4,59,11.9,315,0,0,0
4,13,1000.8,1004,3.5,1.7,53,13,315,4,-4,4
4,14,1001.3,1004.4,0,11,46,8.2,180,0,3,1
4,15,999.9,1003,0,14.5,49,8.6,202.5,0,1,0
4,16,1000.8,1003.9,0,12.5,44,11.6,315,0,0,0
4,17,1011.1,1014.3,0,9.1,48,6.7,135,0,0,0
4,18,991.7,994.8,28.5,7.3,78,12.3,180,0,0,0
4,19,989.9,993.1,6.5,6,81,12.1,315,0,0,0
4,20,1007.4,1010.6,1,4.3,65,10.3,315,0,0,0
4,21,1006.2,1009.4,0,6.8,58,4.4,315,0,0,0
4,22,1005.2,1008.5,10,4.5,82,6.9,157.5,0,0,0
4,23,1015.2,1018.5,0.5,5.7,69,7.7,337.5,0,0,0
4,24,1021.3,1024.5,0,9.3,53,7.1,157.5,0,0,0
4,25,1015.8,1019,6.5,11.6,63,9.6,157.5,0,0,0
4,26,1007.4,1010.5,0.5,10.7,60,8,270,0,0,0
4,27,997.8,1000.9,0.5,9.2,56,7.1,270,0,0,0
4,28,999.7,1002.8,0,9.8,60,7.5,157.5,0,0,0
4,29,999.7,1002.8,0,11.4,58,7.5,90,0,0,0
4,30,999.1,1002.2,1.5,10.8,60,16,180,0,0,0
5,1,1007.8,1011,0.5,9.2,67,8.8,337.5,0,0,0
5,2,1018.5,1021.7,0,9.5,71,7.7,337.5,0,0,0
5,3,1019,1022.2,0,15.2,35,5.7,225,0,0,0
5,4,1016.1,1019.2,0,18.1,34,5.9,202.5,0,0,0
5,5,1009.1,1012.2,0,17.7,48,7.8,315,0,0,0
5,6,1002.4,1005.5,0.5,14.5,49,11.4,157.5,0,0,0
5,7,997.7,1000.8,0,13,34,10.2,225,0,0,0
5,8,1000.1,1003.2,1,9.7,58,11.8,315,0,0,0
5,9,1011.9,1015,0,12.5,50,6.8,337.5,0,0,0
5,10,1009.1,1012.2,0,13.1,59,12.1,157.5,0,0,0
5,11,1001.5,1004.6,7,13.1,85,7.7,157.5,0,0,0
5,12,1010.8,1013.9,0.5,14.2,73,6.3,157.5,0,0,0
5,13,1014,1017.2,0,11.5,51,10.8,157.5,0,0,0
5,14,1012,1015.2,0,9.8,52,14.8,157.5,0,0,0
5,15,1009.5,1012.7,0,10.2,70,14.3,157.5,0,0,0
5,16,1004.4,1007.6,3.5,11.1,78,9.6,180,0,0,0
5,17,1005.8,1008.9,0,14.2,65,4.9,337.5,0,0,0
5,18,1008.1,1011.2,0,18,49,6.8,247.5,0,0,0
5,19,1007.9,1011,0,19.8,39,8.2,202.5,0,0,0
5,20,1008.4,1011.5,0,17.2,57,7.1,157.5,0,0,0
5,21,1010.9,1014,0,16.4,66,10.1,315,0,0,0
5,22,1011.9,1015,0,14.6,76,5.8,337.5,0,0,0
5,23,1006.6,1009.7,0,14.6,65,11,157.5,0,0,0
5,24,1005.9,1009,0,13.4,80,3.6,337.5,0,0,0
5,25,1007.1,1010.2,0,14.6,76,5.8,337.5,0,0,0
5,26,1004.7,1007.8,0,17.1,67,5.1,315,0,0,0
5,27,1004.9,1008,34.5,14.8,86,4.3,157.5,0,0,0
5,28,1004.2,1007.3,10,13,87,3.9,135,0,0,0
5,29,1003.3,1006.4,0,17.9,65,4.4,0,0,0,0
5,30,1002.1,1005.2,0,20,59,5.8,337.5,0,0,0
5,31,1001.1,1004.1,0,17.6,66,8.2,337.5,0,0,0
6,1,998.8,1001.9,31.5,16.5,84,4.9,90,0,0,0
6,2,992.8,995.8,5.5,16.4,73,7.5,135,0,0,0
6,3,997,1000.1,3,10.6,71,5.6,0,0,0,0
6,4,1002.4,1005.6,2,9.6,81,8.2,315,0,0,0
6,5,1011.4,1014.6,0,11.8,71,6.1,337.5,0,0,0
6,6,1014.3,1017.4,0,15.1,63,6.5,337.5,0,0,0
6,7,1009.5,1012.6,2.5,16,58,5.6,112.5,0,0,0
6,8,996.5,999.6,6.5,16.2,74,13,157.5,0,0,0
6,9,997.9,1001,0,19.2,57,11.8,180,0,0,0
6,10,996.6,999.7,16.5,14.4,82,9.5,157.5,0,0,0
6,11,1002.2,1005.3,7,13,77,8.1,315,0,0,0
6,12,1009.1,1012.2,0,11.7,63,9,337.5,0,0,0
6,13,1009,1012.1,0,14.2,65,4.7,337.5,0,0,0
6,14,1005.1,1008.2,0,16.6,65,6.4,337.5,0,0,0
6,15,1005,1008.1,5,14.8,79,6.2,135,0,0,0
6,16,1006.4,1009.4,0,17.1,70,5.7,337.5,0,0,0
6,17,1009.5,1012.6,0,16.1,74,6.7,337.5,0,0,0
6,18,1010.2,1013.3,0,19.4,56,10.8,157.5,0,0,0
6,19,1008.3,1011.4,0,18.4,63,8.9,157.5,0,0,0
6,20,1008.6,1011.7,0,17.7,71,6.1,337.5,0,0,0
6,21,1004.6,1007.6,18,18.9,74,12.2,157.5,0,0,0
6,22,998.1,1001.2,44.5,16.8,87,10.7,315,0,0,0
6,23,1003.7,1006.8,0,16.8,83,5,315,0,0,0
6,24,1001.3,1004.4,1.5,17.8,84,4.8,135,0,0,0
6,25,999.3,1002.4,25,15.3,92,8.8,315,0,0,0
6,26,1004.5,1007.6,0,13.1,76,9.2,315,0,0,0
6,27,1009.7,1012.8,0,15.8,69,7.2,337.5,0,0,0
6,28,1011.1,1014.2,0,17.7,70,5.9,337.5,0,0,0
6,29,1009.3,1012.4,0,19.9,72,4,90,0,0,0
6,30,1004.1,1007.1,0,22.5,60,6.3,202.5,0,0,0
7,1,1000,1002.9,2.5,23.5,72,7.9,337.5,0,0,0
7,2,1001.5,1004.5,0,20.3,81,6.5,315,0,0,0
7,3,1001.9,1005,0.5,17.8,86,4.2,337.5,0,0,0
7,4,1002,1005,2,19.3,85,3.8,315,0,0,0
7,5,1004.2,1007.2,0,19.7,80,5.6,337.5,0,0,0
7,6,1006,1009,0,23,64,4.8,337.5,0,0,0
7,7,1005.3,1008.3,0,25.3,61,5.6,315,0,0,0
7,8,1006.4,1009.4,0,24.1,62,5.6,337.5,0,0,0
7,9,1005.7,1008.7,0,25.3,68,6.3,315,0,0,0
7,10,1005.9,1008.9,0,26.4,74,7.7,337.5,0,0,0
7,11,1005.1,1008.1,0.5,25.5,76,8.2,157.5,0,0,0
7,12,1002.6,1005.6,0,24.2,78,6.7,112.5,0,0,0
7,13,1002.7,1005.7,0,26.8,63,5.4,135,0,0,0
7,14,1003.6,1006.6,0,27.7,59,6,112.5,0,0,0
7,15,1005.7,1008.6,0,27.7,61,5.6,337.5,0,0,0
7,16,1003,1006,32,23.7,79,8.8,315,0,0,0
7,17,1003.4,1006.4,2.5,20.8,88,5.7,0,0,0,0
7,18,1005.6,1008.7,4,18.8,86,4.2,135,0,0,0
7,19,1005.2,1008.3,0,20.8,72,8.6,157.5,0,0,0
7,20,1005.8,1008.8,0,22.7,73,10.1,157.5,0,0,0
7,21,1004.6,1007.6,0.5,24,76,7.4,90,0,0,0
7,22,1006,1009,15.5,21.8,79,5.6,337.5,0,0,0
7,23,1001.8,1004.8,0,22.1,77,6.8,337.5,0,0,0
7,24,998.6,1001.6,0,22,74,6.2,337.5,0,0,0
7,25,999.1,1002.1,0,22.8,70,6,315,0,0,0
7,26,1005.7,1008.7,0,21.8,59,7,337.5,0,0,0
7,27,1009.5,1012.5,0,22.7,55,8.5,157.5,0,0,0
7,28,1007.5,1010.6,1,20.5,73,6.7,157.5,0,0,0
7,29,1007.4,1010.4,0,22.6,70,5,315,0,0,0
7,30,1008.5,1011.6,0,23.3,69,6.2,135,0,0,0
7,31,1008.1,1011.1,14.5,21.4,87,4.7,90,0,0,0
8,1,1007.9,1010.9,0,22.3,79,7.3,337.5,0,0,0
8,2,1008.4,1011.4,0,23,71,5.2,337.5,0,0,0
8,3,1009.4,1012.4,0,21.8,72,5.6,135,0,0,0
8,4,1008.9,1011.9,0,20.8,74,6.3,112.5,0,0,0
8,5,1005.8,1008.9,0.5,22.5,73,7,112.5,0,0,0
8,6,1004.2,1007.3,0,24.1,71,4.8,135,0,0,0
8,7,1002.5,1005.4,0,23.9,67,7.9,157.5,0,0,0
8,8,999.4,1002.4,0,23.3,63,7.8,157.5,0,0,0
8,9,999.3,1002.3,4,20.7,73,4.1,202.5,0,0,0
8,10,1000.6,1003.6,0,21.9,76,5,337.5,0,0,0
8,11,1004.7,1007.8,0,21.8,73,5.7,157.5,0,0,0
8,12,1008.6,1011.7,27.5,18.4,87,5.4,157.5,0,0,0
8,13,1009.1,1012.2,1,19.3,78,5.8,157.5,0,0,0
8,14,1007.6,1010.6,0,20.9,72,7.9,157.5,0,0,0
8,15,1007.2,1010.2,0,22.3,65,5.8,157.5,0,0,0
8,16,1008,1011.1,0,21.8,63,5.8,157.5,0,0,0
8,17,1009.7,1012.8,0,20.6,68,8.9,157.5,0,0,0
8,18,1009.8,1012.9,0,21.4,71,6.6,157.5,0,0,0
8,19,1011.1,1014.2,0,21.7,73,6.5,337.5,0,0,0
8,20,1011.5,1014.6,0,21.5,74,4.7,112.5,0,0,0
8,21,1010.1,1013.2,0,22.2,69,6.3,90,0,0,0
8,22,1004.4,1007.4,34,21.3,88,7.7,135,0,0,0
8,23,1003.4,1006.4,0,24.7,74,4.6,315,0,0,0
8,24,997.4,1000.4,2,23.8,78,7.6,225,0,0,0
8,25,996.4,999.4,6,23.4,65,7.9,337.5,0,0,0
8,26,1001.3,1004.3,0,23.2,48,7.7,270,0,0,0
8,27,1010.6,1013.6,0,22,56,7.5,337.5,0,0,0
8,28,1009.8,1012.8,0,20.6,63,6.4,157.5,0,0,0
8,29,1003.6,1006.6,3.5,19.7,73,5.7,315,0,0,0
8,30,1006.8,1009.9,0,17.9,52,8.7,202.5,0,0,0
8,31,1007.8,1010.9,0,18.6,58,7.5,157.5,0,0,0
9,1,1009.2,1012.3,0,18.5,59,8.2,315,0,0,0
9,2,1009.7,1012.8,0,18.4,67,6.3,337.5,0,0,0
9,3,1006.4,1009.5,0,17.9,63,12.6,315,0,0,0
9,4,1010.8,1013.9,0,19.9,55,5.8,337.5,0,0,0
9,5,1011.7,1014.7,0,20.6,59,5.3,0,0,0,0
9,6,1005.1,1008.1,0,21.3,64,9,157.5,0,0,0
9,7,1002.3,1005.4,0,21.1,68,5,315,0,0,0
9,8,1003.1,1006.2,0,21.1,74,6.9,337.5,0,0,0
9,9,1006.9,1009.9,1,19.8,69,9.6,315,0,0,0
9,10,1010.2,1013.3,5,17.6,59,6.7,315,0,0,0
9,11,1012,1015.1,0,18,58,7.9,157.5,0,0,0
9,12,1005.8,1008.9,28,16.4,88,5.3,135,0,0,0
9,13,1006.1,1009.2,5.5,18.5,78,5.8,0,0,0,0
9,14,1007.4,1010.5,0.5,17.8,64,5.3,247.5,0,0,0
9,15,1013.4,1016.5,0,16.9,69,8.4,315,0,0,0
9,16,1017.8,1021,0,16.4,68,5.2,157.5,0,0,0
9,17,1015.4,1018.5,0,16.8,69,10.6,157.5,0,0,0
9,18,990.7,993.7,67.5,16.3,78,9.2,315,0,0,0
9,19,999.3,1002.3,17.5,19.4,73,6.4,202.5,0,0,0
9,20,1000,1003.1,7.5,18.1,81,6.6,315,0,0,0
9,21,1006,1009.1,2,17.6,63,10,315,0,0,0
9,22,1014.1,1017.2,0,17.6,67,5.7,135,0,0,0
9,23,1012.6,1015.7,38.5,17.6,80,10,157.5,0,0,0
9,24,1011.2,1014.3,0,17.6,78,6,157.5,0,0,0
9,25,1009.9,1013,0,17.7,64,7.5,337.5,0,0,0
9,26,1010.4,1013.5,0,17.2,51,7.2,315,0,0,0
9,27,1004.1,1007.2,10,17.3,67,9.7,315,0,0,0
9,28,1002.1,1005.2,2,12.9,57,7,315,0,0,0
9,29,1005.4,1008.6,2,12.2,58,6.6,270,0,0,0
9,30,1011.1,1014.3,0,13.8,54,7.7,270,0,0,0
10,1,1014,1017.1,0,16.4,56,10.7,180,0,0,0
10,2,1008.1,1011.2,0,17.3,64,6.8,135,0,0,0
10,3,1008,1011.2,1.5,12.1,62,8.7,315,0,0,0
10,4,1013.6,1016.8,5.5,9.4,64,9.8,315,0,0,0
10,5,1021.8,1025,1,11.4,48,7.7,315,0,0,0
10,6,1023.8,1027,0,13.9,64,7.7,157.5,0,0,0
10,7,1018.9,1022,1,17.5,77,8.2,157.5,0,0,0
10,8,1020.2,1023.3,0,16.9,83,5,0,0,0,0
10,9,1016.6,1019.7,0,16.8,76,7,337.5,0,0,0
10,10,1015.1,1018.3,6.5,13.1,65,6.9,337.5,0,0,0
10,11,1016.6,1019.8,1.5,9.8,68,6.2,157.5,0,0,0
10,12,1008.5,1011.7,6.5,9.9,81,8.3,315,0,0,0
10,13,1015.1,1018.3,0,10.7,50,7.6,315,0,0,0
10,14,1018.7,1021.9,0,11.4,48,6.2,157.5,0,0,0
10,15,1022.2,1025.4,0,9.9,41,10,315,0,0,0
10,16,1024,1027.2,0,9.2,46,9,337.5,0,0,0
10,17,1017,1020.2,14,8.7,62,10,292.5,0,0,0
10,18,1022.1,1025.4,1.5,6.3,61,7.8,315,0,0,0
10,19,1022.4,1025.7,0,7.3,60,5.2,157.5,0,0,0
10,20,1020.7,1023.9,0,10.9,70,8.5,157.5,0,0,0
10,21,1018.2,1021.4,0,13.7,66,9.8,157.5,0,0,0
10,22,1013,1016.2,0,11.3,72,9,315,0,0,0
10,23,1001.5,1004.7,27.5,6.4,67,10.9,337.5,0,0,0
10,24,1016.6,1019.8,0,9.3,60,10.1,315,0,0,0
10,25,1014.9,1018.1,0,10.3,59,5.8,247.5,0,0,0
10,26,1017.4,1020.6,0,10.5,55,7.8,337.5,0,0,0
10,27,1021.9,1025.2,0,9.2,58,4.5,0,0,0,0
10,28,1024,1027.2,0,11.7,65,9.3,157.5,0,0,0
10,29,1005.1,1008.2,16.5,15.3,68,8.9,337.5,0,0,0
10,30,996.3,999.4,29.5,6.3,71,14.2,315,0,0,0
10,31,1011.1,1014.3,1.5,6.6,56,7.9,292.5,0,0,0
11,1,1009.8,1013,0,11.9,60,8.8,270,0,0,0
11,2,1015.6,1018.8,0,9.8,54,8.1,292.5,0,0,0
11,3,1011.5,1014.6,7,10.5,75,8.4,337.5,0,0,0
11,4,1012.1,1015.3,9.5,4.8,63,8.1,315,0,0,0
11,5,1016.8,1020,0.5,5.9,54,6.7,292.5,0,0,0
11,6,1013.8,1017,0,11.7,52,6.8,247.5,0,0,0
11,7,1013.5,1016.6,0,12,67,4,112.5,0,0,0
11,8,1004.7,1007.8,3,12.9,78,8.4,157.5,0,0,0
11,9,1010,1013.3,11,6.5,56,10.9,315,0,0,0
11,10,1010.9,1014.1,0,7.3,57,12.3,180,0,0,0
11,11,990.4,993.6,14,7.2,69,13.6,315,0,0,0
11,12,1011.3,1014.5,8,4.6,56,11.2,315,0,0,0
11,13,1013.6,1016.8,4,6.1,68,7.8,157.5,0,0,0
11,14,1003.8,1007,2,9.6,62,10.8,247.5,0,0,0
11,15,1007.5,1010.8,1,2.6,77,4.7,337.5,0,0,0
11,16,1010.5,1013.8,0,1.9,60,6,292.5,0,0,0
11,17,1014.1,1017.4,0,2.3,49,5.4,337.5,0,0,0
11,18,1001.1,1004.3,27,3.2,76,10.5,180,19,-12,12
11,19,1004.8,1008.1,16,-2.3,76,7.5,315,17,-17,29
11,20,1011.3,1014.7,0.5,-3.5,76,3,180,0,6,23
11,21,1019.1,1022.5,0,-2,65,6.6,315,0,6,17
11,22,1011.7,1014.9,2,3.3,73,12.6,157.5,0,3,14
11,23,1001.7,1004.9,3,3.4,75,8.1,315,0,10,4
11,24,1007.2,1010.5,7.5,-2,81,5.1,315,15,-10,14
11,25,1015.3,1018.7,3,-2.7,80,4.7,157.5,5,-3,17
11,26,1011.6,1014.9,5,-0.3,74,7.8,157.5,6,-1,18
11,27,1023.7,1027.1,0,-2.3,53,7.7,292.5,0,8,10
11,28,1018.4,1021.7,0.5,4.8,70,8.8,180,0,1,9
11,29,1006.5,1009.8,4.5,4.2,70,11.3,315,0,8,1
11,30,1012.1,1015.5,0,-3.6,52,6.8,270,0,1,0
12,1,1013.2,1016.6,0,-4.4,54,7,292.5,0,0,0
12,2,1018.4,1021.8,0,-3.3,62,6.8,270,1,-1,1
12,3,1014.3,1017.6,1.5,0.2,78,7.4,315,2,-1,2
12,4,1012.2,1015.5,0.5,-0.1,56,7,315,1,1,1
12,5,1003.2,1006.5,18,-1.6,79,7.9,315,24,-23,24
12,6,1011.6,1015,0.5,-4.9,66,5.6,315,0,2,22
12,7,1016.2,1019.6,0,-3.9,62,3.7,202.5,0,5,17
12,8,1008.3,1011.7,16,-3.7,78,7.6,315,22,-19,36
12,9,1008.1,1011.4,0,-4.7,62,5.2,315,0,2,34
12,10,1011.3,1014.7,1,-1.6,65,6.5,157.5,2,7,27
12,11,995.8,999,8,2.9,72,9,247.5,0,0,27
12,12,996.5,999.8,1,-3,60,8,225,2,8,19
12,13,1003.1,1006.4,0,-0.5,57,6.8,270,0,0,19
12,14,1015.3,1018.6,0,0.8,57,6.9,337.5,0,1,18
12,15,1015.6,1018.9,0,0.3,61,4.1,225,0,0,18
12,16,1006.6,1009.9,4.5,-1.9,73,8.3,315,9,-8,26
12,17,1008.1,1011.5,0.5,-4.4,57,7.9,315,1,1,25
12,18,1013,1016.4,1,-3.7,74,3.3,180,2,-1,26
12,19,1011.7,1015.1,1.5,-4.7,72,7,315,3,-2,28
12,20,1018.4,1021.8,1,-5,71,3.3,135,2,0,28
12,21,1018.3,1021.7,1.5,-1.9,78,3.7,157.5,2,0,28
12,22,1017.1,1020.4,0,1.2,70,4.8,135,0,0,28
12,23,1013.4,1016.7,0.5,1.8,73,7.5,315,0,2,26
12,24,1011.9,1015.2,0.5,1.9,71,11,157.5,0,4,22
12,25,986.5,989.7,4,3.4,68,13.4,202.5,1,2,20
12,26,992.2,995.5,7,-6.3,70,7.8,270,10,-3,23
12,27,994.5,997.8,2,-5.5,57,9,292.5,1,-1,24
12,28,1004.2,1007.5,2.5,-3,62,9.2,292.5,6,-2,26
12,29,1007.2,1010.5,1.5,-2.7,63,7.4,292.5,7,-2,28
12,30,1015.3,1018.7,2,-1.6,75,5.9,337.5,3,-3,31
12,31,1016.4,1019.7,0.5,-2,74,4.4,67.5,1,4,27
1,1,1005.7,1009,9.5,0.4,87,6.1,157.5,4,-2,29
1,2,1002.7,1006,3,1.1,73,5.6,292.5,3,3,26
1,3,1006.3,1009.6,3.5,-0.7,71,6.1,0,10,-5,31
1,4,1011.5,1014.8,4.5,-1.7,75,5.7,292.5,5,-2,33
1,5,1008.3,1011.6,0.5,0.1,66,5.6,270,0,1,32
1,6,1002.7,1006,12,-0.7,72,8.6,315,14,-11,43
1,7,1011.4,1014.8,3,-1.6,64,7.3,292.5,9,-6,49
1,8,1008,1011.3,0.5,2.1,69,6.8,135,0,8,41
1,9,983,986.2,8.5,2.3,79,8.9,247.5,9,1,40
1,10,993.8,997.1,0.5,-1.8,54,9.1,247.5,0,2,38
1,11,1003.8,1007.1,0.5,-2.8,52,7.4,202.5,0,4,34
1,12,1011.2,1014.5,9.5,-2.9,77,3.6,315,22,-20,54
1,13,1017.6,1021,1,-4.6,74,4.2,315,2,2,52
1,14,1023,1026.4,2,-3.6,67,6,202.5,7,-1,53
1,15,1010.9,1014.2,3.5,0.7,75,8.2,157.5,2,5,48
1,16,1013.3,1016.6,1,-0.2,55,8,315,2,4,44
1,17,1015.3,1018.6,1,-0.7,69,5.3,315,1,2,42
1,18,1010.2,1013.5,2.5,0.1,77,6.3,315,7,-5,47
1,19,1014.6,1018,1.5,-1.5,57,9.1,315,3,-2,49
1,20,1011,1014.4,0.5,-1.3,64,8.9,157.5,1,4,45
1,21,1011.7,1015.1,1,-6.2,55,7.6,315,0,1,44
1,22,1015.8,1019.2,0,-6.7,63,4.3,157.5,0,1,43
1,23,996.6,999.9,4.5,-2.5,66,12.3,157.5,8,-7,50
1,24,996,999.3,0,-7.6,46,7,225,0,0,50
1,25,994.7,998,5,-7.1,60,9.2,315,8,-3,53
1,26,996.5,999.8,10.5,-3.9,66,10.5,315,14,-10,63
1,27,1004.7,1008,2.5,-3.7,62,7.4,315,7,-3,66
1,28,1006.7,1010,6,-3.9,68,9.3,315,8,1,65
1,29,1003.2,1006.6,1.5,-7.1,57,9,315,1,-1,66
1,30,1008,1011.4,0,-7.5,58,6.1,292.5,0,5,61
1,31,1015,1018.4,0,-6.3,70,4.1,135,0,2,59
2,1,1024.1,1027.5,0,-5.5,67,4.4,337.5,0,2,57
2,2,1025.8,1029.2,0,-6.5,64,2.7,135,0,1,56
2,3,1017.1,1020.4,0.5,-3.9,64,5,157.5,1,1,55
2,4,1005.1,1008.4,0.5,-2.1,75,5.5,135,0,0,55
2,5,1003.3,1006.6,3,-2,81,4.8,135,6,-4,59
2,6,1004.4,1007.8,0,-4.8,67,7.7,315,0,0,59
2,7,1006.9,1010.3,1,-5.4,62,9.2,337.5,3,1,58
2,8,1010.4,1013.8,1.5,-3.5,62,6.6,270,3,-1,59
2,9,1016.4,1019.7,0,-1.8,57,5.1,292.5,0,2,57
2,10,1008.4,1011.7,0,1.4,77,6.5,180,0,3,54
2,11,999.1,1002.5,5,-2.9,77,9.1,315,6,-3,57
2,12,1000.4,1003.8,4,-8.9,68,4.2,202.5,4,-3,60
2,13,1004.4,1007.8,2.5,-8.1,68,6.3,247.5,2,-1,61
2,14,1005.1,1008.5,2,-4.3,71,6.3,337.5,3,0,61
2,15,1004.3,1007.6,3,-4.2,63,9.8,315,7,-7,68
2,16,1007.4,1010.7,1.5,-3.1,62,7.7,292.5,2,4,64
2,17,995.2,998.5,3.5,-2.8,65,10.1,202.5,5,-4,68
2,18,1010.6,1014,5,-6.1,64,8.4,337.5,14,-8,76
2,19,1012.1,1015.4,1.5,-5.4,68,4.5,315,2,-2,78
2,20,1009.2,1012.5,1,-4.9,59,6.2,292.5,1,8,70
2,21,1011.2,1014.6,0.5,-6.5,52,6.8,292.5,1,1,69
2,22,1015.8,1019.2,0,-4.1,54,6.4,157.5,0,3,66
2,23,1012.5,1015.8,6,-0.1,70,8.8,157.5,17,-14,80
2,24,1016.4,1019.8,0.5,-3.8,49,8,292.5,0,14,66
2,25,1020.2,1023.6,0,-5.3,56,5.7,337.5,0,1,65
2,26,1019.6,1023,0.5,-4.7,63,7.8,315,0,1,64
2,27,1019.9,1023.3,0,-5,59,2.7,90,1,-1,65
